26-May-24 17:40:48 - root - INFO - Starting run.py
26-May-24 17:40:48 - root - INFO - Using default config path : config/default.toml
26-May-24 17:40:48 - root - INFO - Player 1 is using alpha_beta and Player 2 is using human
26-May-24 18:41:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:27] "GET /css/index.css HTTP/1.1" 200 7570 0.008516
26-May-24 18:41:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:27] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:41:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:27] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:41:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:46] "GET /index.html HTTP/1.1" 200 4168 0.001506
26-May-24 18:41:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:46] "GET /eel.js HTTP/1.1" 200 6267 0.001002
26-May-24 18:41:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:46] "GET /css/index.css HTTP/1.1" 200 7597 0.007126
26-May-24 18:41:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:46] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:41:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:46] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:42:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:51] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:42:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:51] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:42:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:51] "GET /css/index.css HTTP/1.1" 200 7482 0.009055
26-May-24 18:42:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:51] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:42:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:51] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:42:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:58] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:42:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:58] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:42:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:58] "GET /css/index.css HTTP/1.1" 200 7580 0.006999
26-May-24 18:42:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:58] "GET /js/index.js HTTP/1.1" 200 8565 0.000510
26-May-24 18:42:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:42:58] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:43:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:03] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:43:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:03] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:43:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:03] "GET /css/index.css HTTP/1.1" 200 7597 0.007520
26-May-24 18:43:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:03] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:43:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:03] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:43:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:58] "GET /index.html HTTP/1.1" 200 4168 0.000999
26-May-24 18:43:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:58] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:43:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:58] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000997
26-May-24 18:43:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:58] "GET /css/index.css HTTP/1.1" 200 7622 0.007514
26-May-24 18:43:58 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:43:58] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:44:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:02] "GET /index.html HTTP/1.1" 200 4168 0.001003
26-May-24 18:44:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:02] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:44:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:02] "GET /css/index.css HTTP/1.1" 200 7623 0.007322
26-May-24 18:44:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:02] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:44:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:02] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:44:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:08] "GET /index.html HTTP/1.1" 200 4168 0.001006
26-May-24 18:44:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:08] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:44:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:08] "GET /css/index.css HTTP/1.1" 200 7621 0.005998
26-May-24 18:44:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:08] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:44:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:08] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001007
26-May-24 18:44:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:12] "GET /index.html HTTP/1.1" 200 4168 0.001000
26-May-24 18:44:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:12] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:44:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:12] "GET /css/index.css HTTP/1.1" 200 7621 0.008116
26-May-24 18:44:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:12] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:44:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:12] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:44:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:28] "GET /index.html HTTP/1.1" 200 4168 0.001000
26-May-24 18:44:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:28] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:44:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:28] "GET /css/index.css HTTP/1.1" 200 7635 0.010393
26-May-24 18:44:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:28] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:44:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:44:28] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000998
26-May-24 18:45:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:13] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:45:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:13] "GET /eel.js HTTP/1.1" 200 6267 0.001151
26-May-24 18:45:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:13] "GET /css/index.css HTTP/1.1" 200 7652 0.006995
26-May-24 18:45:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:13] "GET /js/index.js HTTP/1.1" 200 8565 0.001507
26-May-24 18:45:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:13] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:45:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:55] "GET /index.html HTTP/1.1" 200 4168 0.001508
26-May-24 18:45:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:55] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:45:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:55] "GET /css/index.css HTTP/1.1" 200 7635 0.002289
26-May-24 18:45:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:55] "GET /js/index.js HTTP/1.1" 200 8597 0.017738
26-May-24 18:45:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:45:55] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:49:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:32] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:49:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:32] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:49:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:32] "GET /css/index.css HTTP/1.1" 200 7635 0.001076
26-May-24 18:49:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:32] "GET /js/index.js HTTP/1.1" 200 9038 0.012515
26-May-24 18:49:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:32] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:49:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:59] "GET /index.html HTTP/1.1" 200 4168 0.001003
26-May-24 18:49:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:59] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:49:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:59] "GET /css/index.css HTTP/1.1" 200 7635 0.000995
26-May-24 18:49:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:59] "GET /js/index.js HTTP/1.1" 200 9024 0.017031
26-May-24 18:49:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:49:59] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
